timestamp,ws100,dir,sd,dsd,gust3s,temp_c,pres_hpa,ri,vert_ws,ws107,ws95
2012-02-25 18:30:00,5.99,127.9,0.9,9.2,7.74,18.0,998.0,0.57,0.1,6.030118567808425,5.959585358924206
2012-02-25 18:40:00,5.1,120.7,0.41,12.4,5.81,16.5,998.6,2.7,0.2,5.134157712157424,5.07410439574515
2012-02-25 18:50:00,5.21,111.8,0.43,14.9,5.96,16.1,999.0,1.54,-0.26,5.2448944471255246,5.183545863104359
2012-02-25 19:00:00,4.07,92.5,1.06,20.4,5.55,15.8,999.7,9.28,-0.67,4.097259193819748,4.049334292290737
2012-02-25 19:10:00,3.11,117.2,0.61,62.4,4.06,16.3,999.9,0.36,-0.38,3.130829506825409,3.094208758974003
2012-02-25 19:20:00,3.17,275.3,0.6,9.5,4.61,16.1,1000.0,-0.01,-0.67,3.1912313622625557,3.153904104806299
2012-02-25 19:30:00,4.02,286.0,1.05,7.0,8.15,19.3,1000.2,1.28,-0.31,4.046924314288792,3.9995881707638237
2012-02-25 19:40:00,3.51,284.3,0.47,4.8,5.94,19.8,1000.4,3.31,-0.71,3.5335085430730504,3.492177731189309
2012-02-25 19:50:00,3.15,269.5,0.33,7.6,4.86,19.4,1000.7,3.55,-0.47,3.1710974104501735,3.1340056561955336
2012-02-25 20:00:00,3.5,192.1,0.82,48.8,6.2,17.1,1001.4,0.5,0.41,3.5234415671668593,3.4822285068839265
2012-02-25 20:10:00,3.64,100.0,0.97,14.3,6.95,15.1,1002.1,0.48,0.03,3.664379229853534,3.6215176471592834
2012-02-25 20:20:00,3.74,169.5,0.5,12.3,6.93,18.7,1002.2,0.35,-0.22,3.7650489889154444,3.72100989021311
2012-02-25 20:30:00,6.03,107.4,2.03,17.2,11.56,19.0,1002.0,0.26,-0.04,6.070386471433189,5.999382256145736
2012-02-25 20:40:00,10.11,75.7,1.04,11.0,13.1,18.6,1002.3,0.6,0.08,10.177712641159127,10.058665772741856
2012-02-25 20:50:00,8.24,63.3,1.84,2.8,12.85,18.9,1003.0,0.36,-0.2,8.295188146701406,8.1981608276353
2012-02-25 21:00:00,5.04,42.7,1.11,11.1,9.15,17.6,1003.0,4.08,0.29,5.073755856720277,5.014409049912854
2012-02-25 21:10:00,3.83,47.9,1.43,33.7,5.76,18.2,1002.5,30.0,0.13,3.8556517720711634,3.810552908961554
2012-02-25 21:20:00,5.46,287.8,1.71,18.7,9.18,17.4,1001.5,6.03,0.29,5.496568844780301,5.432276470738925
2012-02-25 21:30:00,9.47,280.3,0.87,2.4,11.62,19.9,1000.1,1.47,-0.1,9.533426183162904,9.421915417197367
2012-02-25 21:40:00,11.47,271.2,0.86,3.8,13.13,18.8,998.9,2.59,0.25,11.546821364401108,11.411760278273897
2012-02-25 21:50:00,13.2,272.1,2.02,2.1,15.5,17.9,996.7,2.63,0.1,13.288408196172155,13.132976083105094
2012-02-25 22:00:00,14.15,270.3,0.86,1.1,15.99,16.7,996.0,1.41,0.22,14.244770907260303,14.078152392116445
2012-02-25 22:10:00,14.33,269.2,0.89,0.7,16.21,15.2,994.6,2.46,-0.1,14.425976473571742,14.257238429613333
2012-02-25 22:20:00,13.78,272.4,0.68,1.3,15.34,15.3,994.4,0.48,0.16,13.872292798731234,13.710031092817287
2012-02-25 22:30:00,14.36,275.6,0.6,1.1,15.77,14.8,994.8,3.48,-0.08,14.456177401290313,14.28708610252948
2012-02-25 22:40:00,13.97,279.2,0.73,1.2,15.85,15.3,994.7,0.61,0.23,14.063565340948864,13.899066354619558
2012-02-25 22:50:00,15.04,281.2,0.8,1.0,17.52,15.3,994.4,0.37,0.3,15.140731762911303,14.9636333552955
2012-02-25 23:00:00,17.03,282.3,1.16,0.7,19.42,16.3,993.7,-0.82,0.28,17.14405996824332,16.94352899206665
2012-02-25 23:10:00,17.38,284.6,1.76,1.0,19.41,15.4,993.7,-0.02,-0.08,17.496404124960005,17.29175184275504
2012-02-25 23:20:00,16.65,287.1,0.72,0.8,18.57,15.0,994.6,0.33,-0.33,16.761514883808058,16.565458468462104
2012-02-25 23:30:00,15.89,290.9,0.59,0.7,17.55,14.8,995.0,0.37,-0.36,15.996424714937543,15.809317421253027
2012-02-25 23:40:00,16.28,293.7,0.85,1.3,17.8,14.7,995.3,0.64,-0.58,16.389036775278992,16.19733716916295
2012-02-25 23:50:00,16.02,296.0,1.36,0.7,17.4,14.8,995.3,-0.24,0.18,16.127295401718026,15.938657337222999
2012-02-26 00:00:00,16.61,297.3,0.82,1.6,18.08,15.2,995.2,-0.63,0.4,16.721246980183295,16.525661571240576
2012-02-26 00:10:00,16.91,301.0,1.0,0.8,18.07,14.9,995.3,-0.71,0.13,17.023256257369027,16.824138300402055
2012-02-26 00:20:00,17.25,300.8,1.97,1.3,18.72,14.2,995.6,-0.05,-0.22,17.365533438179522,17.162411926785065
2012-02-26 00:30:00,17.81,302.6,1.16,0.7,19.28,13.6,995.8,-0.05,-0.34,17.929284088926217,17.71956848788649
2012-02-26 00:40:00,17.67,302.8,1.28,0.6,18.84,13.4,996.0,-1.82,-0.05,17.788346426239546,17.58027934761114
2012-02-26 00:50:00,17.66,302.8,0.78,0.6,19.07,13.1,996.2,1.12,-0.2,17.778279450333354,17.570330123305755
2012-02-26 01:00:00,17.49,301.9,1.61,0.6,19.03,13.1,996.2,-0.07,-0.14,17.607140859928105,17.401193310114248
2012-02-26 01:10:00,16.69,302.5,1.13,0.7,18.13,13.4,996.2,0.27,0.65,16.801782787432824,16.60525536568364
2012-02-26 01:20:00,17.07,302.1,1.42,0.5,18.46,12.9,995.7,-0.71,-0.04,17.18432787186808,16.983325889288178
2012-02-26 01:30:00,16.65,302.6,1.27,1.4,18.25,13.1,995.4,-0.59,0.07,16.761514883808058,16.565458468462104
2012-02-26 01:40:00,16.28,302.9,1.43,0.5,17.5,12.2,995.4,1.24,-0.03,16.389036775278992,16.19733716916295
2012-02-26 01:50:00,16.62,303.5,0.86,0.6,17.91,12.2,995.4,1.14,-0.36,16.731313956089487,16.53561079554596
2012-02-26 02:00:00,16.34,303.6,1.42,0.8,17.79,12.0,995.3,0.21,-0.05,16.449438630716138,16.257032514995245
2012-02-26 02:10:00,16.1,304.2,1.2,0.6,17.75,11.8,995.3,0.64,0.14,16.207831208967555,16.018251131666062
2012-02-26 02:20:00,16.17,304.5,1.56,0.9,17.5,11.9,995.4,1.9,-0.38,16.278300040310892,16.087895701803742
2012-02-26 02:30:00,15.4,303.6,1.05,0.8,16.44,12.9,995.3,1.36,0.5,15.503142895534182,15.321805430289276
2012-02-26 02:40:00,15.83,305.2,1.52,1.0,17.47,12.5,995.3,0.46,0.14,15.936022859500396,15.74962207542073
2012-02-26 02:50:00,15.98,305.0,0.79,0.7,17.58,11.9,995.4,2.18,-0.28,16.08702749809326,15.89886044000147
2012-02-26 03:00:00,15.68,306.2,1.07,1.2,16.83,12.0,995.6,1.98,-0.64,15.78501822090753,15.60038371083999
2012-02-26 03:10:00,15.71,307.6,0.97,1.5,16.89,12.1,995.6,-0.29,-0.6,15.815219148626104,15.630231383756138
2012-02-26 03:20:00,15.33,305.6,1.73,1.2,16.89,12.0,995.8,1.25,0.32,15.432674064190845,15.252160860151598
2012-02-26 03:30:00,14.84,306.1,1.94,1.7,16.23,12.1,995.9,2.5,-0.05,14.939392244787484,14.764648869187848
2012-02-26 03:40:00,13.94,306.3,0.94,1.1,15.55,11.8,996.0,0.93,0.93,14.033364413230291,13.869218681703408
2012-02-26 03:50:00,14.82,305.4,0.87,2.1,15.93,11.8,996.1,0.73,0.52,14.919258292975103,14.744750420577082
2012-02-26 04:00:00,14.37,308.0,1.36,1.5,15.47,11.0,996.2,2.45,0.29,14.466244377196505,14.297035326834862
2012-02-26 04:10:00,14.42,307.3,0.83,1.4,15.53,11.1,996.2,1.46,0.0,14.51657925672746,14.346781448361776
2012-02-26 04:20:00,14.55,307.7,1.11,0.8,15.62,11.6,996.3,0.91,-0.07,14.647449943507945,14.476121364331751
2012-02-26 04:30:00,14.59,308.3,0.81,1.2,15.84,11.8,996.4,0.21,-0.11,14.687717847132708,14.515918261553281
2012-02-26 04:40:00,13.95,308.8,0.87,1.0,14.83,11.4,996.5,0.73,-0.3,14.043431389136481,13.879167906008792
2012-02-26 04:50:00,13.53,308.5,1.02,1.7,14.64,11.9,996.7,0.62,0.23,13.62061840107646,13.46130048518272
2012-02-26 05:00:00,14.05,307.9,1.78,2.7,15.3,11.7,996.7,2.06,0.21,14.144101148198393,13.97866014906262
2012-02-26 05:10:00,12.76,309.7,1.61,1.8,14.24,11.0,996.9,3.35,0.2,12.84546125629975,12.695210213668258
2012-02-26 05:20:00,13.31,309.9,0.8,1.4,14.33,11.3,997.2,0.62,0.47,13.399144931140258,13.242417550464303
2012-02-26 05:30:00,13.76,311.7,0.91,1.3,14.61,11.8,997.4,-0.48,-0.2,13.852158846918853,13.690132644206521
2012-02-26 05:40:00,13.27,313.5,1.51,2.0,14.55,11.6,997.6,2.91,0.05,13.358877027515492,13.202620653242771
2012-02-26 05:50:00,13.3,313.6,0.78,1.2,14.21,11.6,997.9,-0.37,-0.44,13.389077955234066,13.232468326158921
2012-02-26 06:00:00,12.92,312.8,0.96,1.8,14.14,11.5,998.2,30.0,-0.3,13.006532870798807,12.854397802554379
2012-02-26 06:10:00,12.58,313.4,1.17,2.7,13.64,11.8,998.3,0.68,0.63,12.664255689988313,12.51612417617137
2012-02-26 06:20:00,11.59,314.2,1.01,1.6,13.11,11.3,998.5,0.42,1.0,11.6676250752754,11.531150969938487
2012-02-26 06:30:00,12.34,316.6,1.01,2.2,13.57,11.4,998.8,0.48,-0.05,12.422648268239728,12.277342792842186
2012-02-26 06:40:00,11.88,318.1,0.87,2.7,12.69,11.7,999.0,0.17,0.21,11.95956737655494,11.819678474794586
2012-02-26 06:50:00,12.21,311.0,0.98,2.4,13.43,11.7,999.2,0.53,0.01,12.291777581459245,12.148002876872212
2012-02-26 07:00:00,12.23,315.2,0.98,1.8,13.26,11.4,999.4,0.62,-0.19,12.311911533271626,12.167901325482978
2012-02-26 07:10:00,12.26,314.4,1.05,2.6,13.07,11.3,999.7,-1.65,0.05,12.342112460990199,12.197748998399124
2012-02-26 07:20:00,11.8,315.2,1.28,1.1,12.83,11.1,999.9,4.52,-0.15,11.879031569305413,11.740084680351524
2012-02-26 07:30:00,11.48,315.0,1.0,1.9,12.32,11.5,1000.1,0.81,0.52,11.5568883403073,11.42170950257928
2012-02-26 07:40:00,12.01,318.3,1.13,4.3,13.07,11.6,1000.3,4.66,-0.1,12.090438063335423,11.949018390764559
2012-02-26 07:50:00,11.61,316.4,0.7,3.6,13.23,11.2,1000.6,30.0,-0.16,11.687759027087782,11.551049418549253
2012-02-26 08:00:00,11.96,316.9,1.46,2.2,13.46,11.3,1000.8,2.4,-0.54,12.040103183804469,11.899272269237647
2012-02-26 08:10:00,11.87,314.9,0.76,3.8,12.6,11.4,1000.9,0.02,-0.39,11.949500400648748,11.809729250489202
2012-02-26 08:20:00,11.25,319.8,1.04,3.0,12.19,11.5,1001.2,2.67,-0.05,11.325347894464905,11.192877343555478
2012-02-26 08:30:00,11.29,313.1,1.09,1.8,11.95,10.6,1001.5,16.5,-0.42,11.365615798089669,11.232674240777007
2012-02-26 08:40:00,10.87,315.4,0.74,2.2,11.82,11.3,1001.7,1.55,-0.33,10.942802810029645,10.814806819950936
2012-02-26 08:50:00,10.28,312.9,1.44,2.6,11.65,11.1,1001.9,1.7,0.29,10.348851231564375,10.227802585933361
2012-02-26 09:00:00,10.82,311.3,0.84,3.6,11.39,11.2,1002.1,0.71,-0.01,10.892467930498691,10.765060698424024
2012-02-26 09:10:00,10.44,317.2,0.96,2.4,11.3,11.2,1002.3,2.35,-0.17,10.509922846063432,10.386990174819482
2012-02-26 09:20:00,9.66,316.7,1.08,5.7,10.93,11.0,1002.3,1.67,0.28,9.724698725380533,9.610950678999638
2012-02-26 09:30:00,9.81,327.6,1.15,6.1,10.68,11.1,1002.4,28.55,-0.22,9.875703363973399,9.760189043580377
2012-02-26 09:40:00,10.39,326.6,1.86,4.3,12.06,11.7,1002.5,10.01,-0.24,10.459587966532478,10.33724405329257
2012-02-26 09:50:00,9.27,323.0,1.12,2.5,10.48,11.2,1002.5,3.46,0.14,9.332086665039082,9.222930931089714
2012-02-26 10:00:00,9.57,323.6,0.76,6.8,10.6,12.0,1002.6,1.19,-0.16,9.634095942224812,9.521407660251194
2012-02-26 10:10:00,9.25,327.2,1.06,5.9,10.79,11.5,1002.7,6.99,-0.24,9.3119527132267,9.203032482478948
2012-02-26 10:20:00,9.07,326.7,0.9,3.5,10.58,11.8,1002.8,2.36,-0.37,9.130747146915262,9.02394644498206
2012-02-26 10:30:00,9.05,331.1,1.43,3.1,10.43,11.8,1002.8,5.79,0.12,9.11061319510288,9.004047996371296
2012-02-26 10:40:00,10.02,331.2,1.21,4.3,11.69,12.2,1002.9,0.27,0.21,10.087109858003409,9.969122753993412
2012-02-26 10:50:00,9.34,330.0,1.01,2.7,11.18,11.9,1003.1,0.65,-0.12,9.40255549638242,9.292575501227391
2012-02-26 11:00:00,9.14,322.9,0.95,3.3,10.15,11.9,1002.9,6.34,0.5,9.201215978258599,9.09359101511974
2012-02-26 11:10:00,9.11,330.7,1.09,4.0,10.43,12.3,1002.8,1.5,0.65,9.171015050540024,9.06374334220359
2012-02-26 11:20:00,9.89,328.7,0.79,3.1,10.91,12.3,1002.8,2.56,0.03,9.956239171222926,9.839782838023439
2012-02-26 11:30:00,8.88,328.0,1.25,4.0,10.47,11.8,1002.7,11.85,-0.08,8.939474604697633,8.834911183179791
2012-02-26 11:40:00,9.1,323.8,2.03,6.9,11.4,12.3,1002.6,8.96,0.84,9.160948074633835,9.053794117898208
2012-02-26 11:50:00,9.26,328.9,0.83,4.4,10.69,12.6,1002.5,1.92,0.06,9.32201968913289,9.212981706784332
2012-02-26 12:00:00,9.01,338.0,1.08,4.3,10.31,13.0,1002.5,3.39,-0.22,9.070345291478114,8.964251099149765
2012-02-26 12:10:00,8.91,334.1,0.83,6.4,10.09,12.5,1002.5,1.05,-0.11,8.969675532416206,8.86475885609594
2012-02-26 12:20:00,7.84,328.8,0.64,3.5,8.71,11.7,1002.5,11.81,0.23,7.892509110453765,7.800191855419995
2012-02-26 12:30:00,8.77,333.8,0.87,2.6,10.11,12.5,1002.5,8.12,0.26,8.82873786972953,8.72546971582058
2012-02-26 12:40:00,9.05,337.8,0.93,3.3,10.31,12.4,1002.5,0.75,-0.29,9.11061319510288,9.004047996371296
2012-02-26 12:50:00,9.27,338.2,0.74,1.4,9.99,12.8,1002.5,2.91,-0.3,9.332086665039082,9.222930931089714
2012-02-26 13:00:00,9.23,340.8,0.96,4.7,10.28,13.2,1002.5,1.61,-0.35,9.291818761414318,9.183134033868184
2012-02-26 13:10:00,8.44,341.7,0.62,1.7,9.51,13.2,1002.4,0.34,-0.02,8.496527664825226,8.397145313742953
2012-02-26 13:20:00,8.25,344.7,1.39,3.6,9.91,13.0,1002.4,5.13,-0.08,8.305255122607598,8.208110051940684
2012-02-26 13:30:00,8.11,343.1,0.52,1.7,8.77,13.0,1002.3,2.85,-0.04,8.164317459920921,8.068820911665325
2012-02-26 13:40:00,8.04,347.4,0.68,2.0,8.76,13.0,1002.3,2.21,-0.08,8.093848628577584,7.999176341527647
2012-02-26 13:50:00,7.49,347.4,0.91,4.6,8.71,12.7,1002.2,6.43,0.58,7.540164953737079,7.451969004731603
2012-02-26 14:00:00,8.65,356.8,0.95,3.5,10.65,13.5,1002.1,1.07,-0.15,8.707934158855238,8.60607902415599
2012-02-26 14:10:00,7.88,350.6,0.77,3.7,9.26,13.5,1002.2,30.0,0.24,7.932777014078529,7.839988752641526
2012-02-26 14:20:00,7.61,350.6,0.56,3.5,8.53,13.7,1002.3,1.79,0.13,7.660968664611372,7.571359696396194
2012-02-26 14:30:00,8.05,352.1,0.56,3.4,9.08,13.8,1002.4,1.92,-0.12,8.103915604483777,8.009125565833031
2012-02-26 14:40:00,7.73,349.9,0.59,2.4,9.21,13.5,1002.4,1.91,-0.17,7.781772375485664,7.690750388060787
2012-02-26 14:50:00,7.8,349.7,1.16,3.5,10.01,13.7,1002.5,7.04,0.13,7.852241206829,7.760394958198464
2012-02-26 15:00:00,8.08,358.5,1.08,3.1,9.57,13.9,1002.6,0.78,-0.39,8.13411653220235,8.038973238749179
2012-02-26 15:10:00,7.67,355.5,1.08,5.1,9.95,13.8,1002.6,0.99,-0.39,7.721370520048517,7.63105504222849
2012-02-26 15:20:00,6.99,354.1,1.04,3.9,8.37,13.8,1002.7,0.68,0.13,7.036816158427528,6.95450778946247
2012-02-26 15:30:00,7.56,354.4,0.63,2.9,8.83,14.2,1002.8,0.01,-0.41,7.610633785080416,7.5216135748692805
2012-02-26 15:40:00,7.24,0.0,1.21,7.7,9.39,14.1,1002.8,1.3,0.05,7.288490556082304,7.203238397097037
2012-02-26 15:50:00,7.17,357.6,0.53,3.6,8.35,14.3,1002.9,1.53,0.7,7.218021724738966,7.133593826959357
2012-02-26 16:00:00,7.14,356.6,0.93,4.5,9.11,14.4,1003.0,2.87,-0.04,7.187820797020393,7.103746154043209
2012-02-26 16:10:00,7.69,356.6,0.57,2.4,9.19,14.6,1003.1,0.76,-0.53,7.7415044718609005,7.650953490839256
2012-02-26 16:20:00,7.31,0.2,0.43,1.9,9.11,14.4,1003.2,2.04,-0.27,7.3589593874256405,7.272882967234715
2012-02-26 16:30:00,6.81,358.5,0.8,2.5,8.75,14.5,1003.3,1.62,-0.09,6.855610592116089,6.775421751965582
2012-02-26 16:40:00,6.82,1.3,0.54,1.8,8.54,14.7,1003.4,1.04,-0.11,6.865677568022281,6.785370976270966
2012-02-26 16:50:00,6.4,5.4,0.43,4.0,8.01,14.3,1003.5,1.72,-0.09,6.442864579962258,6.367503555444895
2012-02-26 17:00:00,7.13,10.0,0.81,5.2,9.63,14.8,1003.7,1.19,-0.06,7.1777538211142025,7.093796929737827
2012-02-26 17:10:00,5.8,1.2,0.71,2.8,8.06,14.5,1003.8,6.09,0.15,5.8388460255907955,5.770550097121935
2012-02-26 17:20:00,6.05,0.7,0.87,6.4,8.45,14.8,1003.9,0.84,0.17,6.090520423245571,6.019280704756501
2012-02-26 17:30:00,6.23,3.8,0.6,3.6,8.87,14.8,1004.0,2.84,-0.02,6.2717259895570105,6.1983667422533895
2012-02-26 17:40:00,5.22,5.7,0.79,4.1,7.59,14.4,1004.1,3.01,-0.31,5.254961423031716,5.193495087409741
2012-02-26 17:50:00,5.58,3.4,0.56,3.6,8.14,14.7,1004.2,1.95,-0.09,5.617372555654593,5.5516671624035165
2012-02-26 18:00:00,5.4,5.3,0.62,4.8,8.12,14.4,1004.3,4.17,0.06,5.436166989343155,5.372581124906629
2012-02-26 18:10:00,5.73,7.2,0.76,4.3,8.6,14.4,1004.3,2.23,-0.12,5.768377194247459,5.700905526984257
2012-02-26 18:20:00,5.58,9.2,0.65,3.9,8.6,14.7,1004.4,2.44,-0.07,5.617372555654593,5.5516671624035165
2012-02-26 18:30:00,5.69,4.4,0.61,3.7,8.61,14.7,1004.4,6.11,0.06,5.728109290622695,5.661108629762726
2012-02-26 18:40:00,5.48,3.2,0.96,4.7,8.27,15.4,1004.5,4.19,-0.16,5.516702796592683,5.452174919349691
2012-02-26 18:50:00,5.41,8.8,0.69,3.8,8.41,15.3,1004.6,2.31,0.78,5.446233965249346,5.382530349212012
2012-02-26 19:00:00,5.72,7.3,0.53,3.9,9.05,15.8,1004.7,3.91,-0.05,5.7583102183412676,5.690956302678874
2012-02-26 19:10:00,5.9,0.9,0.41,4.3,8.88,15.9,1004.8,2.39,-0.14,5.9395157846527065,5.870042340175762
2012-02-26 19:20:00,5.05,10.4,0.52,3.8,8.02,15.4,1004.8,1.9,0.09,5.083822832626469,5.024358274218237
2012-02-26 19:30:00,4.48,5.5,0.79,7.1,7.97,15.3,1004.9,1.78,0.38,4.510005205973581,4.457252488811426
2012-02-26 19:40:00,4.86,2.4,0.7,4.2,8.21,15.7,1005.0,1.65,-0.06,4.892550290408839,4.835323012415967
2012-02-26 19:50:00,5.21,5.0,0.61,5.2,8.5,15.9,1005.1,2.01,0.22,5.2448944471255246,5.183545863104359
2012-02-26 20:00:00,4.48,0.7,0.49,3.8,7.86,16.2,1005.1,5.42,-0.05,4.510005205973581,4.457252488811426
2012-02-26 20:10:00,4.51,357.6,0.51,4.2,8.5,15.2,1005.3,9.87,0.42,4.540206133692153,4.487100161727573
2012-02-26 20:20:00,5.59,358.9,0.51,5.4,9.74,16.5,1005.3,0.13,-0.11,5.627439531560784,5.5616163867088995
2012-02-26 20:30:00,4.37,357.3,0.49,5.1,8.28,15.3,1005.4,2.93,-0.18,4.399268471005479,4.347811021452217
2012-02-26 20:40:00,4.26,353.9,0.56,6.2,7.44,16.3,1005.3,1.65,-0.11,4.288531736037378,4.2383695540930075
2012-02-26 20:50:00,3.72,344.7,0.71,3.4,6.87,15.4,1005.5,25.9,-0.26,3.744915037103062,3.701111441602345
2012-02-26 21:00:00,3.54,342.2,0.78,7.4,6.93,14.7,1005.5,3.59,-0.06,3.5637094707916237,3.522025404105457
2012-02-26 21:10:00,3.45,332.4,0.49,4.9,5.88,15.2,1005.5,6.2,-0.03,3.4731066876359042,3.432482385357013
2012-02-26 21:20:00,3.45,335.3,0.42,6.3,5.64,15.0,1005.4,24.21,-0.13,3.4731066876359042,3.432482385357013
2012-02-26 21:30:00,3.68,343.0,0.34,4.3,6.01,15.1,1005.5,6.49,0.03,3.704647133478298,3.661314544380814
2012-02-26 21:40:00,3.91,333.0,0.57,7.6,6.88,16.0,1005.5,5.03,-0.03,3.9361875793206917,3.890146703404615
2012-02-26 21:50:00,4.04,331.6,0.38,9.4,6.43,15.1,1005.5,3.11,0.01,4.067058266101175,4.0194866193745895
2012-02-26 22:00:00,4.02,326.3,0.52,6.1,6.73,15.2,1005.5,6.02,0.04,4.046924314288792,3.9995881707638237
2012-02-26 22:10:00,4.09,331.2,0.5,5.9,6.48,15.1,1005.5,7.37,-0.05,4.11739314563213,4.069232740901502
2012-02-26 22:20:00,4.53,320.8,0.39,5.2,6.39,15.9,1005.5,6.66,0.16,4.560340085504535,4.506998610338339
2012-02-26 22:30:00,4.56,321.3,0.57,4.8,6.67,15.4,1005.5,4.34,-0.05,4.590541013223108,4.536846283254486
2012-02-26 22:40:00,4.68,320.0,0.53,7.8,6.93,15.6,1005.6,4.35,0.04,4.7113447240974,4.656236974919079
2012-02-26 22:50:00,4.94,322.9,0.43,5.7,6.54,15.5,1005.6,16.4,-0.12,4.973086097658368,4.914916806859028
2012-02-26 23:00:00,5.11,313.0,0.65,8.8,6.96,14.4,1005.7,6.77,0.11,5.144224688063615,5.084053620050533
2012-02-26 23:10:00,5.23,318.3,0.4,4.7,6.42,14.5,1005.7,13.86,-0.09,5.265028398937908,5.203444311715125
2012-02-26 23:20:00,5.98,314.3,0.36,3.4,7.46,14.5,1005.7,8.98,0.06,6.020051591902234,5.949636134618824
2012-02-26 23:30:00,5.86,312.9,0.45,5.4,7.07,15.0,1005.6,3.97,0.18,5.899247881027942,5.830245442954231
2012-02-26 23:40:00,5.99,302.0,0.38,4.7,6.97,14.5,1005.6,9.25,-0.08,6.030118567808425,5.959585358924206
2012-02-26 23:50:00,6.47,301.2,0.34,2.4,7.27,14.6,1005.6,8.06,-0.18,6.513333411305594,6.437148125582572
2012-02-27 00:00:00,7.02,303.9,0.78,4.7,8.24,14.6,1005.6,13.15,-0.09,7.067017086146101,6.984355462378618
2012-02-27 00:10:00,6.81,306.3,0.47,5.9,7.52,14.1,1005.7,5.33,0.17,6.855610592116089,6.775421751965582
2012-02-27 00:20:00,7.23,304.7,0.53,5.2,8.07,14.4,1005.7,4.64,0.01,7.278423580176113,7.193289172791654
2012-02-27 00:30:00,6.91,302.2,0.51,2.5,7.7,13.3,1005.8,5.08,-0.27,6.956280351178,6.874913995019409
2012-02-27 00:40:00,6.94,306.8,0.39,2.6,7.66,14.0,1005.7,8.94,-0.29,6.986481278896573,6.904761667935557
2012-02-27 00:50:00,7.51,309.9,0.32,2.0,8.06,14.1,1005.7,2.54,0.04,7.560298905549461,7.471867453342368
2012-02-27 01:00:00,7.64,311.9,0.33,3.6,8.16,13.7,1005.6,2.77,-0.08,7.691169592329945,7.601207369312342
2012-02-27 01:10:00,7.98,317.9,0.51,2.5,8.96,14.5,1005.5,1.58,0.04,8.03344677314044,7.9394809956953525
2012-02-27 01:20:00,8.26,317.8,0.61,3.5,9.38,14.1,1005.5,4.52,-0.11,8.315322098513787,8.218059276246066
2012-02-27 01:30:00,8.35,319.8,0.53,4.0,9.25,14.2,1005.5,0.44,0.12,8.405924881669508,8.30760229499451
2012-02-27 01:40:00,8.37,319.0,0.46,1.2,9.26,13.2,1005.6,11.7,-0.3,8.426058833481889,8.327500743605274
2012-02-27 01:50:00,8.11,319.0,0.46,1.9,8.73,13.1,1005.6,4.59,0.01,8.164317459920921,8.068820911665325
2012-02-27 02:00:00,8.41,321.6,0.46,3.3,9.09,13.7,1005.6,2.87,0.39,8.466326737106654,8.367297640826806
2012-02-27 02:10:00,8.47,320.9,0.43,1.6,9.14,13.7,1005.6,2.13,0.22,8.526728592543801,8.426992986659103
2012-02-27 02:20:00,8.54,322.1,0.57,2.9,9.12,13.5,1005.6,6.02,0.0,8.597197423887136,8.49663755679678
2012-02-27 02:30:00,8.21,321.1,0.45,2.5,8.72,13.8,1005.6,13.68,-0.29,8.264987218982833,8.168313154719154
2012-02-27 02:40:00,8.16,319.5,0.74,2.8,9.19,14.1,1005.7,4.88,0.18,8.214652339451877,8.11856703319224
2012-02-27 02:50:00,8.51,321.0,0.49,2.6,9.22,13.8,1005.7,3.1,0.15,8.566996496168564,8.466789883880633
2012-02-27 03:00:00,8.32,323.7,0.57,1.8,8.95,13.1,1005.6,7.55,0.12,8.375723953950935,8.277754622078362
2012-02-27 03:10:00,8.99,322.7,0.27,2.9,9.39,14.1,1005.6,3.66,-0.02,9.050211339665733,8.944352650538999
2012-02-27 03:20:00,8.79,320.9,0.49,1.8,9.49,14.0,1005.7,5.41,-0.03,8.848871821541913,8.745368164431346
2012-02-27 03:30:00,8.67,321.5,0.31,2.2,9.23,14.0,1005.7,3.74,-0.37,8.72806811066762,8.625977472766754
2012-02-27 03:40:00,8.63,321.2,0.25,3.8,9.09,14.1,1005.7,30.0,-0.23,8.687800207042857,8.586180575545225
2012-02-27 03:50:00,8.36,319.9,0.36,2.4,8.9,13.5,1005.8,7.01,-0.09,8.415991857575698,8.317551519299892
2012-02-27 04:00:00,8.18,320.4,0.54,2.0,8.79,13.4,1005.9,4.32,0.13,8.23478629126426,8.138465481803005
2012-02-27 04:10:00,8.51,323.0,0.31,2.1,8.97,14.1,1006.0,2.13,0.26,8.566996496168564,8.466789883880633
2012-02-27 04:20:00,8.2,322.4,0.21,1.6,8.56,13.4,1006.2,2.82,0.12,8.254920243076642,8.15836393041377
2012-02-27 04:30:00,8.17,321.6,0.33,2.1,8.57,14.3,1006.4,1.71,0.09,8.224719315358069,8.128516257497623
2012-02-27 04:40:00,8.22,321.5,0.52,3.0,8.77,13.4,1006.5,14.67,0.04,8.275054194889025,8.178262379024536
2012-02-27 04:50:00,8.16,320.1,0.42,2.7,8.72,13.2,1006.7,4.28,0.12,8.214652339451877,8.11856703319224
2012-02-27 05:00:00,7.94,321.5,0.4,3.8,8.46,13.0,1006.8,4.83,-0.01,7.993178869515676,7.899684098473822
2012-02-27 05:10:00,8.07,318.9,0.21,2.2,8.41,13.3,1006.9,19.55,0.09,8.124049556296159,8.029024014443797
